"rid","ans_all","ans_all_hack","ans_all_trap","ans_any","ans_any_hack","ans_any_trap","ans_hack_on_risk_var","ans_hack_on_risk","ans_hack_on_dcpt_var","ans_hack_on_dcpt","ans_trap_on_risk_var","ans_trap_on_risk","ans_trap_on_dcpt_var","ans_trap_on_dcpt","ans_any_on_risk","ans_any_on_dcpt","ans_deceived_ranks","ans_not_deceived_ranks","ans_deceived_first","ans_hacked_ranks","ans_not_hacked_ranks","ans_hacked_first"
"3c2d7f568a5d9b1ceb239dd4ca4dbeda",False,False,False,False,False,False,"exact",True,"exact",True,"exact",True,"exact",True,True,True,"()","()","","()","()",""
"3c30adc9ab557fef05afc5098ef1c22d",False,False,False,False,False,False,"exact",True,"exact",True,"exact",True,"exact",True,True,True,"()","()","","()","()",""
"3c467a06807f4311b1a69baca206735f",False,False,False,True,True,True,"none",False,"none",False,"none",False,"exact",True,False,True,"()","(1,)","","()","(1,)",""
"3c97ec642b2dbe2fac222731f0f401e2",False,False,False,True,True,False,"none",False,"none",False,"exact",True,"exact",True,True,True,"()","(1, 2, 3)","","()","(1, 2, 3)",""
"3ca1bf0813ca534fba7ddf3262d47359",False,False,False,False,False,False,"other",False,"other",False,"other",False,"other",False,False,False,"()","()","","()","()",""
"3cb2894138264ff8b6ccf94dbf31fadd",False,False,False,True,True,False,"none",False,"none",False,"exact",True,"exact",True,True,True,"()","(1, 2)","","()","(1, 2)",""
"3cc88959748a5bb875abe1654c889c01",False,False,False,True,True,False,"none",False,"exact",True,"exact",True,"other",False,True,True,"(1,)","()","","()","(1,)",""
"3ccdc2d9b8b64274661b6a492b49f4b0",False,False,False,True,False,True,"exact",True,"exact",True,"none",False,"none",False,True,True,"()","()","","()","()",""
"3cfb456914ec3c3caf7caedd5f5c3a75",False,False,False,False,False,False,"exact",True,"exact",True,"exact",True,"exact",True,True,True,"()","()","","()","()",""
"3d1949f1324affc2f75386095d7b89c9",False,False,False,False,False,False,"exact",True,"exact",True,"exact",True,"exact",True,True,True,"()","()","","()","()",""
"3d45dc5d6659c2473d853efa434da921",False,False,False,True,True,True,"none",False,"none",False,"none",False,"exact",True,False,True,"()","(1,)","","()","(1,)",""
"3d6e1b3e321e21b143829acb00fa55dc",False,False,False,True,True,False,"none",False,"none",False,"exact",True,"exact",True,True,True,"()","(1,)","","()","(1,)",""
"3d74aa36e7c448a0c6abc78b984ec039",False,False,False,True,True,True,"none",False,"overlap",True,"none",False,"none",False,False,True,"(3,)","(1, 2, 4, 5, 6, 7, 8, 9, 10, 11)",False,"()","(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11)",""
"3d759a8dcde0614e27ec6488cccb3dfb",False,False,False,True,True,False,"none",False,"none",False,"exact",True,"exact",True,True,True,"()","(1,)","","()","(1,)",""
"3d7e8b506f7181bf684dc5989049906f",False,False,False,True,False,True,"exact",True,"other",False,"none",False,"exact",True,True,True,"()","()","","()","()",""
"3d97088b7eb9ffc13303681b8d6bc042",False,False,False,True,True,False,"none",False,"none",False,"exact",True,"exact",True,True,True,"()","(1,)","","()","(1,)",""
"3d9a56c7b99fec06651bc12bc0ddbb3f",False,False,False,True,False,True,"exact",True,"exact",True,"none",False,"none",False,True,True,"()","()","","()","()",""
"3de32a53cdde00e882145fc36711dceb",False,False,False,True,True,False,"none",False,"none",False,"exact",True,"exact",True,True,True,"()","(1,)","","()","(1,)",""
"3de4158a08d1a861e95f84eddf87955f",False,False,False,False,False,False,"other",False,"exact",True,"other",False,"exact",True,False,True,"()","()","","()","()",""
"3df008b053519839c1796a56bff11a76",False,False,False,False,False,False,"exact",True,"exact",True,"exact",True,"exact",True,True,True,"()","()","","()","()",""
"3df07e43d40baddfe7d17f6ff54c69f4",False,False,False,True,True,True,"none",False,"none",False,"exact",True,"none",False,True,False,"()","(1, 2)","","()","(1, 2)",""
"3dff7436c9c464c68752baec3b06d6fd",False,False,False,True,False,True,"exact",True,"other",False,"none",False,"exact",True,True,True,"()","()","","()","()",""
"3e1300bfde05e12895c57e25cf3f5732",False,False,False,False,False,False,"exact",True,"other",False,"exact",True,"other",False,True,False,"()","()","","()","()",""
"3e1a167f8405dc094888596ae048d55f",False,False,False,False,False,False,"exact",True,"exact",True,"exact",True,"exact",True,True,True,"()","()","","()","()",""
"3e1b9e3f0147d4a0ae605304da56dffe",False,False,False,True,True,False,"overlap",True,"none",False,"other",False,"exact",True,True,True,"()","(1, 2, 3, 4)","","(3,)","(1, 2, 4)",False
"3e2b1a08c5f602a82bb50e16623f6042",False,False,False,True,True,False,"none",False,"none",False,"other",False,"exact",True,False,True,"()","(1,)","","()","(1,)",""
"3e4944ad44c8e0fe95db2eba0635dbba",False,False,False,True,True,False,"none",False,"exact",True,"exact",True,"other",False,True,True,"(1,)","()","","()","(1,)",""
"3e4fd293f31efcbacdc89ee0f54cfb47",False,False,False,True,True,False,"none",False,"none",False,"exact",True,"exact",True,True,True,"()","(1,)","","()","(1,)",""
"3e58c4c03f7294f530b912368852488f",False,False,False,True,False,True,"exact",True,"other",False,"none",False,"exact",True,True,True,"()","()","","()","()",""
"3e5b604aea667e05fe666d4ce2472258",False,False,False,True,True,False,"none",False,"none",False,"exact",True,"exact",True,True,True,"()","(1,)","","()","(1,)",""
"3e66bffe0f49c0476bc6c921a926ece4",False,False,False,True,True,False,"none",False,"none",False,"other",False,"exact",True,False,True,"()","(1, 2, 3, 4)","","()","(1, 2, 3, 4)",""
"3e679342c5a9bcbf8d531643064abe34",False,False,False,False,False,False,"exact",True,"exact",True,"exact",True,"exact",True,True,True,"()","()","","()","()",""
"3e768a9d5520e0c6a68af426070341ec",False,False,False,True,True,False,"none",False,"none",False,"exact",True,"exact",True,True,True,"()","(1, 2, 3, 4)","","()","(1, 2, 3, 4)",""
"3ea42a7529ee46d8c5a6ee4bae6721ec",False,False,False,True,True,False,"none",False,"overlap",True,"exact",True,"other",False,True,True,"(3,)","(1, 2, 4)",False,"()","(1, 2, 3, 4)",""
"3eafef2821056f1e625995aecc9f19eb",False,False,False,True,True,False,"none",False,"none",False,"exact",True,"exact",True,True,True,"()","(1,)","","()","(1,)",""
"3eb4b8338a8d6aa8f4e871bd608d423c",False,False,False,True,False,True,"exact",True,"exact",True,"none",False,"none",False,True,True,"()","()","","()","()",""
"3ec1233abfa830b6d833546eb890eb21",False,False,False,False,False,False,"exact",True,"exact",True,"exact",True,"exact",True,True,True,"()","()","","()","()",""
"3ed7a947aa6a3c9521921f4fa9c0f389",False,False,False,False,False,False,"exact",True,"exact",True,"exact",True,"exact",True,True,True,"()","()","","()","()",""
"3edfa6d3dea9ddb4aae94747784d0c95",False,False,False,False,False,False,"exact",True,"exact",True,"exact",True,"exact",True,True,True,"()","()","","()","()",""
"3f1fabe289a5a4436c86b0778c011f12",False,False,False,False,False,False,"exact",True,"other",False,"exact",True,"other",False,True,False,"()","()","","()","()",""
"3f2947a9b6a71204760bf52642e59c29",False,False,False,False,False,False,"exact",True,"exact",True,"exact",True,"exact",True,True,True,"()","()","","()","()",""
"3f2a000d3d165e2fb1475fddf24fd96d",False,False,False,True,True,False,"none",False,"overlap",True,"exact",True,"other",False,True,True,"(1,)","(2,)",True,"()","(1, 2)",""
"3f2eac5dccd121eda7ada121d60d7e3d",False,False,False,True,False,True,"other",False,"exact",True,"none",False,"none",False,False,True,"()","()","","()","()",""
"3f5cedbf66baf21163c84a72f7f72c7d",False,False,False,False,False,False,"other",False,"exact",True,"other",False,"exact",True,False,True,"()","()","","()","()",""
"3f778093eeb41150a00afffa8454d786",False,False,False,True,True,True,"none",False,"exact",True,"overlap",True,"none",False,True,True,"(1,)","()","","()","(1,)",""
"3f7beb2d612968383fb2f04d2e9b1616",False,False,False,True,True,False,"overlap",True,"none",False,"other",False,"other",False,True,False,"()","(1, 2)","","(2,)","(1,)",False
"3f7fad2049451d274917ef78003c015e",False,False,False,True,True,False,"none",False,"none",False,"exact",True,"exact",True,True,True,"()","(1,)","","()","(1,)",""
"3f97db7c719a0f5e02b58bb4f98232f5",False,False,False,True,False,True,"exact",True,"other",False,"none",False,"exact",True,True,True,"()","()","","()","()",""
"3fd49fdf8f43177f8d6008d4c991d89c",False,False,False,False,False,False,"exact",True,"other",False,"exact",True,"other",False,True,False,"()","()","","()","()",""
"3fd7550744f673756c680e4b31fa4c9e",False,False,False,True,True,False,"none",False,"overlap",True,"exact",True,"other",False,True,True,"(2,)","(1, 3)",False,"()","(1, 2, 3)",""
"3ff4f1455f5a11cd0950afa5238da22c",False,False,False,True,False,True,"other",False,"other",False,"overlap",True,"overlap",True,True,True,"()","()","","()","()",""
"4000695eaf0d7e664108eb73c1bd23a4",False,False,False,True,True,False,"none",False,"overlap",True,"exact",True,"other",False,True,True,"(1,)","(2,)",True,"()","(1, 2)",""
"402488268924eb1c8181fdfec1404b20",False,False,False,True,True,False,"none",False,"exact",True,"exact",True,"other",False,True,True,"(1,)","()","","()","(1,)",""
"4039e1c1297c7721a53a437d11d7295d",False,False,False,True,True,True,"none",False,"none",False,"none",False,"none",False,False,False,"()","(1,)","","()","(1,)",""
"404375ebb6227f9cdd75f52ccc4d9eb6",False,False,False,True,True,False,"none",False,"exact",True,"exact",True,"other",False,True,True,"(1,)","()","","()","(1,)",""
"40589efe1e0ff941ebe4d7f161a4208a",False,False,False,True,True,False,"none",False,"exact",True,"exact",True,"other",False,True,True,"(1,)","()","","()","(1,)",""
"4058a42dad6fa09f0e055b422288c391",False,False,False,False,False,False,"exact",True,"exact",True,"exact",True,"exact",True,True,True,"()","()","","()","()",""
"406a8ceab3cc8f78df745cf40cb752d1",False,False,False,True,True,False,"none",False,"none",False,"other",False,"exact",True,False,True,"()","(1, 2)","","()","(1, 2)",""
"40789870d21a17849d79edb503f288a8",False,False,False,True,True,False,"none",False,"exact",True,"exact",True,"other",False,True,True,"(1,)","()","","()","(1,)",""
"408e771a29e305309b4f30c99745252f",False,False,False,True,True,False,"none",False,"none",False,"exact",True,"exact",True,True,True,"()","(1, 2, 3)","","()","(1, 2, 3)",""
"40ac86af30fe738c407c1a7a35977918",False,False,False,True,True,True,"none",False,"none",False,"none",False,"none",False,False,False,"()","(1, 2, 3)","","()","(1, 2, 3)",""
"40bae27a28811fa999fdd06c520efdda",False,False,False,True,True,False,"none",False,"none",False,"exact",True,"exact",True,True,True,"()","(1, 2)","","()","(1, 2)",""
"40bb1216d35269ae0dbafbc474b3a2b8",False,False,False,False,False,False,"exact",True,"other",False,"exact",True,"other",False,True,False,"()","()","","()","()",""
"40bfe16c1bf2a50ab63901fd5520f07a",False,False,False,True,True,False,"none",False,"none",False,"exact",True,"other",False,True,False,"()","(1,)","","()","(1,)",""
"40c9efb6d488a2c068c92cd60224bfab",False,False,False,True,True,False,"none",False,"none",False,"exact",True,"exact",True,True,True,"()","(1,)","","()","(1,)",""
"40d6aca11d8a9c4a4dbaccf46cc271d5",False,False,False,True,True,False,"exact",True,"none",False,"other",False,"exact",True,True,True,"()","(1,)","","(1,)","()",""
"40ebdbb1363dcb7cf108330e13cc72ec",False,False,False,False,False,False,"exact",True,"other",False,"exact",True,"other",False,True,False,"()","()","","()","()",""
"40efd0c6036ecf4f03b706580db8f327",False,False,False,False,False,False,"exact",True,"exact",True,"exact",True,"exact",True,True,True,"()","()","","()","()",""
"40f544ecd5d5b406f79f9d6137a8a268",False,False,False,False,False,False,"exact",True,"exact",True,"exact",True,"exact",True,True,True,"()","()","","()","()",""
"410316f84f102d53c377d616c9ad1cbc",False,False,False,True,True,False,"none",False,"none",False,"exact",True,"exact",True,True,True,"()","(1,)","","()","(1,)",""
"410af84270029e73ffd6849654092d21",False,False,False,True,True,False,"none",False,"none",False,"other",False,"other",False,False,False,"()","(1,)","","()","(1,)",""
"41340661d4e061d0dfa0e8e5cd168b6d",False,False,False,False,False,False,"exact",True,"exact",True,"exact",True,"exact",True,True,True,"()","()","","()","()",""
"413db0b583fea1fe38572f1c5590b88b",False,False,False,False,False,False,"exact",True,"exact",True,"exact",True,"exact",True,True,True,"()","()","","()","()",""
"4140ee7e03ae6a5a41003721d76a82b3",False,False,False,False,False,False,"exact",True,"other",False,"exact",True,"other",False,True,False,"()","()","","()","()",""
"417b8c7c17f31a63bb6a8a9b1330deb7",False,False,False,False,False,False,"exact",True,"exact",True,"exact",True,"exact",True,True,True,"()","()","","()","()",""
"417c863c4ea22b4b6d6ce7c06973237c",False,False,False,True,True,False,"none",False,"none",False,"exact",True,"other",False,True,False,"()","(1, 2)","","()","(1, 2)",""
"4184ca4f029e44a48b832f68997851f2",False,False,False,True,False,True,"exact",True,"other",False,"none",False,"exact",True,True,True,"()","()","","()","()",""
"419b4a86ec2fd301738b4d877bf3b89d",False,False,False,False,False,False,"exact",True,"exact",True,"exact",True,"exact",True,True,True,"()","()","","()","()",""
"419ba3e66d23082bc8f5affc1cb0011b",False,False,False,True,True,False,"none",False,"exact",True,"exact",True,"other",False,True,True,"(1,)","()","","()","(1,)",""
"41a800b9a5bd42fe6ed2ded165502207",False,False,False,True,True,False,"none",False,"none",False,"exact",True,"exact",True,True,True,"()","(1, 2, 3, 4, 5, 6, 7)","","()","(1, 2, 3, 4, 5, 6, 7)",""
"41ca5f92d0f195bc8c5ab6f7797e9041",False,False,False,True,True,False,"exact",True,"none",False,"other",False,"exact",True,True,True,"()","(1,)","","(1,)","()",""
"41cf274c92606522dc9328ab23e8762c",False,False,False,False,False,False,"exact",True,"exact",True,"exact",True,"exact",True,True,True,"()","()","","()","()",""
"41d0ed50a63b6cd7ac5eb431a38ff473",False,False,False,True,True,False,"none",False,"none",False,"other",False,"exact",True,False,True,"()","(1, 2, 3, 4, 5, 6)","","()","(1, 2, 3, 4, 5, 6)",""
"41d1a5613e72d0a7af63bc18c75bec02",False,False,False,True,True,False,"none",False,"none",False,"exact",True,"other",False,True,False,"()","(1, 2)","","()","(1, 2)",""
"41d622682a864cff7e843faac0c8fb0b",False,False,False,True,True,False,"none",False,"subset",True,"exact",True,"other",False,True,True,"(1,)","()","","()","(1,)",""
"41dd2ce7b5be7657895b23ef857f538f",False,False,False,True,True,False,"none",False,"none",False,"exact",True,"exact",True,True,True,"()","(1,)","","()","(1,)",""
"41e6adb484d3b118a13a4c548c0f2fbb",False,False,False,False,False,False,"exact",True,"other",False,"exact",True,"other",False,True,False,"()","()","","()","()",""
"41ed1bd80e6e95d0cb08f373962d6bc0",False,False,False,True,False,True,"other",False,"exact",True,"none",False,"none",False,False,True,"()","()","","()","()",""
"421ac005a80930edc384573884844b8d",False,False,False,True,True,True,"none",False,"none",False,"none",False,"none",False,False,False,"()","(1,)","","()","(1,)",""
"422c4f25fabd01a7cbf7b0c6381f4bd9",False,False,False,False,False,False,"other",False,"other",False,"other",False,"other",False,False,False,"()","()","","()","()",""
"42414febb0fa0190d1a5a984ef1db683",False,False,False,True,False,True,"exact",True,"other",False,"none",False,"exact",True,True,True,"()","()","","()","()",""
"4242b2c96b41bdcf5b643177ab86c6f1",False,False,False,False,False,False,"exact",True,"exact",True,"exact",True,"exact",True,True,True,"()","()","","()","()",""
"425bed264f482effd7733825fc6969a0",False,False,False,True,True,False,"none",False,"none",False,"exact",True,"other",False,True,False,"()","(1, 2, 3)","","()","(1, 2, 3)",""
"425f30a85ca2598a3f7b26e1edf22f9b",False,False,False,True,True,True,"none",False,"none",False,"subset",True,"none",False,True,False,"()","(1,)","","()","(1,)",""
"426491c25db1d2f609534dbeefa1b046",False,False,False,True,True,False,"none",False,"none",False,"exact",True,"other",False,True,False,"()","(1, 2)","","()","(1, 2)",""
"4265f5d7036d65787f6192bfb27573c1",False,False,False,True,True,True,"none",False,"none",False,"none",False,"exact",True,False,True,"()","(1, 2)","","()","(1, 2)",""
"4288109ea3d2e51db87ab52330acd06d",False,False,False,True,True,True,"none",False,"none",False,"none",False,"none",False,False,False,"()","(1,)","","()","(1,)",""
"42983522e67ce86eddc9eb51375f4700",False,False,False,True,False,True,"exact",True,"other",False,"none",False,"exact",True,True,True,"()","()","","()","()",""
"42aca79dd7e94cc7eeea105b12381f4e",False,False,False,False,False,False,"exact",True,"exact",True,"exact",True,"exact",True,True,True,"()","()","","()","()",""
"42c201cf9cef4dc5f74064ebc7b0d835",False,False,False,False,False,False,"exact",True,"exact",True,"exact",True,"exact",True,True,True,"()","()","","()","()",""
"42ca9ecc70085276f46166f6fb9bb7a3",False,False,False,False,False,False,"exact",True,"exact",True,"exact",True,"exact",True,True,True,"()","()","","()","()",""
"42d37264af930c3322f032c96bf71741",False,False,False,False,False,False,"exact",True,"other",False,"exact",True,"other",False,True,False,"()","()","","()","()",""
